,Lot Area,Year Built,Year Remod/Add,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Mo Sold,Yr Sold,Outdoor Liv Area,SalePrice
1989,10000,1961,1983,1144,1.0,0.0,1,0,3,1,6,3,2009,165,131400
1990,10574,2004,2004,2332,1.0,0.0,2,1,4,1,9,7,2008,366,316000
1991,9400,1971,1971,1824,0.0,0.0,2,2,4,2,8,4,2010,128,139000
1992,9802,2006,2007,1442,0.0,0.0,2,1,3,1,6,4,2008,100,172500
1993,13132,1914,1950,1784,0.0,0.0,1,1,4,1,9,7,2006,243,138887
1994,13728,1935,1986,2108,0.0,0.0,2,0,4,1,7,7,2008,90,235000
1995,6600,1962,1962,894,0.0,0.0,1,0,2,1,5,8,2009,0,109500
1996,10320,1924,1950,1430,0.0,0.0,2,0,3,1,7,10,2006,428,107000
1997,14006,2002,2002,1776,0.0,0.0,2,1,3,1,7,2,2006,240,192500
1998,16635,1977,2000,1602,0.0,1.0,2,0,3,1,8,6,2009,240,215000
1999,8398,1910,1990,1650,0.0,0.0,2,0,3,1,6,11,2007,231,144100
2000,9100,1959,1959,864,0.0,0.0,1,0,2,1,5,10,2009,0,127500
2001,14171,1993,1994,2200,0.0,0.0,2,1,4,1,9,12,2008,266,225000
2002,13891,2007,2008,1710,1.0,0.0,2,0,2,1,6,1,2008,102,372402
2003,12968,1962,1962,912,1.0,0.0,1,0,2,1,4,9,2008,316,144000
2004,2280,1999,1999,1501,1.0,0.0,2,1,3,1,6,9,2007,0,176500
2005,7000,1924,1950,1310,0.0,0.0,2,0,2,1,6,5,2006,0,112000
2006,1680,1973,1973,987,1.0,0.0,1,1,2,1,5,11,2008,0,100000
2007,2217,1970,1970,1092,0.0,0.0,1,1,3,1,6,8,2009,238,88000
2008,11500,1976,1976,1680,0.0,0.0,2,0,4,2,8,6,2007,0,136905
2009,7200,1971,1971,874,0.0,1.0,1,0,3,1,5,3,2006,63,97500
2010,12366,1945,1950,729,0.0,0.0,1,0,2,1,5,10,2006,0,51689
2011,10721,1959,1959,1252,0.0,0.0,1,0,3,1,7,10,2008,39,142000
2012,10732,2006,2007,1828,0.0,0.0,2,1,3,1,7,2,2007,40,250000
2013,10791,1993,1993,2495,1.0,0.0,2,1,4,1,9,3,2010,256,243500
2014,5122,2005,2005,1306,1.0,0.0,2,0,1,1,5,3,2009,233,184500
2015,9928,1991,1992,1478,1.0,0.0,2,0,3,1,6,5,2007,136,210000
2016,7791,1963,1995,912,1.0,0.0,1,0,3,1,6,10,2009,0,129000
2017,8154,1941,1950,540,0.0,0.0,1,0,1,1,4,4,2010,0,82000
2018,10839,1997,1998,1604,0.0,0.0,2,1,3,1,7,7,2008,36,181000
2019,9045,2005,2005,1536,0.0,0.0,2,1,3,1,6,6,2007,40,167000
2020,10852,2000,2000,1671,1.0,0.0,2,1,3,1,7,2,2006,38,173000
2021,8400,2005,2005,1611,0.0,0.0,2,1,3,1,6,3,2006,180,195800
2022,16381,1969,1969,1844,1.0,0.0,2,0,3,1,7,12,2006,73,223000
2023,12304,2005,2005,1367,0.0,0.0,2,0,2,1,6,6,2008,33,192000
2024,11584,1979,1979,1725,0.0,0.0,2,1,3,1,6,11,2007,88,197000
2025,10672,2006,2006,2389,0.0,0.0,2,1,4,1,10,11,2006,240,298236
2026,7230,1927,1992,1718,0.0,0.0,2,1,4,1,8,10,2007,444,238000
2027,8512,1960,1960,1556,0.0,0.0,2,0,4,2,8,9,2006,0,119000
2028,20781,1968,2003,2156,0.0,0.0,2,0,3,1,9,6,2006,80,262500
2029,12633,2007,2007,1978,1.0,0.0,2,0,2,1,7,5,2009,360,425000
2030,8712,1900,1950,1178,0.0,0.0,1,0,2,1,7,1,2010,68,102776
2031,12537,1971,2008,1078,1.0,0.0,1,1,3,1,6,4,2010,0,149900
2032,9620,1977,1977,1285,0.0,1.0,2,0,3,1,6,5,2010,401,190000
2033,3907,1989,1989,1191,0.0,0.0,2,0,2,1,5,3,2010,193,162500
2034,9236,1997,1997,1494,1.0,0.0,2,0,3,1,6,7,2006,195,217000
2035,11600,1922,1950,1180,0.0,0.0,1,0,2,1,5,7,2006,0,137500
2036,10603,2006,2006,1795,1.0,0.0,2,1,3,1,8,7,2009,213,270000
2037,13350,1974,1974,894,1.0,0.0,1,0,3,1,5,6,2006,241,142500
2038,9200,1965,1965,1042,0.0,0.0,2,0,3,1,5,5,2007,192,161000
2039,1495,1970,1970,1092,0.0,0.0,1,1,3,1,5,5,2007,64,93900
2040,15593,1953,1953,2287,0.0,0.0,2,0,3,1,7,7,2006,21,225000
2041,13688,2003,2004,2668,1.0,0.0,2,1,3,1,10,3,2008,400,412500
2042,8248,1922,1950,1414,0.0,0.0,1,0,3,1,8,9,2006,0,83000
2043,6000,1939,1950,1232,0.0,0.0,1,1,3,1,6,2,2007,0,128000
2044,8453,1995,1995,1609,0.0,0.0,2,1,3,1,6,4,2008,70,182000
2045,12444,2008,2008,1932,1.0,0.0,2,0,2,1,7,11,2008,66,394617
2046,11449,2007,2007,1728,1.0,0.0,2,0,3,1,7,1,2008,276,298751
2047,12342,1940,1950,861,0.0,0.0,1,0,1,1,4,3,2009,158,82500
2048,7558,1928,1950,1913,0.0,0.0,1,1,3,1,9,3,2009,0,177000
2049,10400,1956,1956,1200,1.0,0.0,1,0,3,1,6,11,2009,189,144000
2050,7500,1999,1999,1804,0.0,0.0,2,1,3,1,7,6,2010,200,189000
